metabolite,estimate_trt_(Intercept),estimate_trt_trtlive,estimate_trt_genotypeR500,estimate_trt_trtlive:genotypeR500,p.value_trt_trtlive,p.value_trt_genotypeR500,p.value_trt_trtlive:genotypeR500,estimate_leaf_(Intercept),estimate_leaf_value_scale,p.value_leaf_value_scale,tissue,FDR_trt_trtlive,FDR_trt_genotypeR500,FDR_trt_trtlive:genotypeR500,FDR_leaf_value_scale,sig.both
met_per_mg_root_aconitic acid,61.00237764058886,226.92143054108428,-56.506421528326875,-219.01421685355785,0.058743773209710734,0.6231204698672305,0.18648344979511317,0.08808717346176755,-0.3074205559572488,0.13694736382674733,root,0.3106206958678099,0.7339724768520642,0.6646356117815407,0.4085209497204666,FALSE
met_per_mg_root_6-deoxyglucose,144.1388425826294,170.5914556321635,-112.82254057422124,-150.23434061770024,0.10778700406536645,0.278687438397261,0.30692540554709713,0.08808717346176753,-0.4077709284113752,0.04394244263545999,root,0.3106206958678099,0.533141186499108,0.6646356117815407,0.36105153495246134,FALSE
met_per_mg_root_5'-deoxy-5'-methylthioadenosine,6.680891337459116,10.891129527663288,-4.94804454267108,-10.770591303977714,0.025223513363889817,0.2848423997278158,0.10626717282056859,0.08808717346176753,-0.2745841841405158,0.186399845316111,root,0.3106206958678099,0.5343720870527046,0.6646356117815407,0.44204972502521295,FALSE
met_per_mg_root_5-aminovaleric acid,17.150121162974344,17.572317969778748,-9.02104518870483,-17.046514459085763,0.10847516285536585,0.398609762797247,0.2626976857498696,0.08808717346176749,-0.3218718661208841,0.11847782376885592,root,0.3106206958678099,0.6252781574389615,0.6646356117815407,0.3989287379140475,FALSE
met_per_mg_root_4-hydroxybutyric acid,58.861773282375,9.989233232261407,-43.4206728509064,-11.265210469353317,0.45563960071464604,0.003518501759210881,0.5508736776031404,0.08808717346176755,0.1858637245278498,0.3764377803999486,root,0.5993398731299181,0.04763510074008578,0.7401050935736848,0.598405380842097,FALSE
met_per_mg_root_4-hydroxybenzoate,13.462764670090909,6.011390051787023,-9.493962199928104,-7.2314273422132445,0.2306089371344882,0.0649818387438479,0.3054518415454806,0.08808717346176755,-0.10067091959291778,0.6340864428199089,root,0.40185319738287056,0.2847769643149636,0.6646356117815407,0.7804140834706571,FALSE
met_per_mg_root_4-aminobutyric acid,669.7713958748668,9993.532514301216,-605.6875101281447,-9815.863002402066,0.09159652257419532,0.9155344902559119,0.23265696292171598,0.08808717346176752,-0.4340537416900799,0.030841332273905626,root,0.3106206958678099,0.9423045045908801,0.6646356117815407,0.33387160407201105,FALSE
met_per_mg_root_3-hydroxypropionic acid,28.309753859449287,14.061746369943991,-21.8014690481576,-14.908210232342588,0.24489979238335063,0.07802999830080076,0.3797909599788216,0.08808717346176753,-0.23924470988186275,0.2519984044676945,root,0.42257219077911484,0.2985495587161073,0.6646356117815407,0.5097898757047613,FALSE
met_per_mg_root_3-hydroxy-3-methylglutaric acid,14.005878401833867,-3.050814401681237,-12.508901176065123,2.7132811115392514,0.26798826239066115,1.4669223532141036e-4,0.48193187742887444,0.08808717346176755,-0.10272568802770722,0.6271434446159192,root,0.43440072700343424,0.008605944472189408,0.7068334202290159,0.7773045510732519,FALSE
met_per_mg_root_3-aminoisobutyric acid,39.6744097965751,21.961962430623952,-34.21877549620501,-18.336453845717216,0.2127449108687275,0.058632450269300945,0.4561824355891033,0.08808717346176755,-0.3083752858329543,0.1356670847916126,root,0.39413794013574777,0.2715608222999202,0.6862231509716425,0.4085209497204666,FALSE
"met_per_mg_root_3,4-dihydroxycinnamic acid",25.295573623067003,40.81838478345256,-21.72514208217923,-36.79393866578997,0.09381543346906276,0.36025159972588483,0.27541629325725664,0.08808717346176753,-0.2144777747747969,0.3059324123396134,root,0.3106206958678099,0.5925633789883713,0.6646356117815407,0.549429638487469,FALSE
met_per_mg_root_2-ketoisocaproic acid,24.99055505954724,-1.5123623464257054,-18.892880716847444,-0.35598730777765686,0.8131909784213199,0.007215430974243451,0.9686037767445047,0.08808717346176756,-0.22282637860963697,0.2870128127959533,root,0.8621783867599537,0.07055088063704708,0.9707996607457892,0.5373856920434871,FALSE
met_per_mg_root_2-ketoglucose dimethylacetal NIST,633.0117325214832,-515.2002092362942,-629.4645910672658,514.602125403588,0.007907918858385174,0.0017681101784282447,0.05020552826402874,0.08808717346176755,-0.03469769468943749,0.869988694134751,root,0.1628107516248437,0.03457637682259679,0.6646356117815407,0.916874312381534,FALSE
met_per_mg_root_2-hydroxyglutaric acid,17.115002586602497,26.652267375883607,-8.169996925852816,-29.09125224168414,0.008325549798997689,0.3801772647523649,0.03516890462848647,0.08808717346176753,0.11845529432423839,0.5750414915376385,root,0.1628107516248437,0.6082836236037839,0.6646356117815407,0.7571918653732163,FALSE
met_per_mg_root_2'-deoxyguanosine,5.407655118678677,8.666459296244293,-3.5675839042322925,-8.542296988742388,0.11667629960350064,0.5073793266489692,0.266569504630722,0.08808717346176755,-0.3570360052774087,0.08120758398066608,root,0.3106206958678099,0.6664086678374521,0.6646356117815407,0.3789136503936424,FALSE
met_per_mg_root_2-aminobutyric acid,70.77301792715366,20.044677205328163,-51.64906496166854,-20.42738389963319,0.5181525984573305,0.10558802443269398,0.6406112485484526,0.08808717346176755,-0.28596024012189086,0.16805140340093797,root,0.6421308281232828,0.3253786712911585,0.7829693037814421,0.4349565735083101,FALSE
"met_per_mg_root_2,5-dihydroxypyrazine NIST",15.16915005278063,37.16115881001375,-10.252095263614512,-36.62539262960665,0.019063940216223582,0.4898024097371837,0.09072376278576734,0.08808717346176755,-0.03687857995480161,0.8618910999522924,root,0.27517890592621647,0.6579760878807042,0.6646356117815407,0.9138122505518281,FALSE
"met_per_mg_root_2,3-dihydroxybutanoic acid NIST",13.487338588389132,3.000517325223614,-8.880580354717729,-2.2720428814506892,0.5217312978501673,0.0678929382619033,0.7306026508404586,0.08808717346176757,-0.2874970790469112,0.165673054241111,root,0.6421308281232828,0.2847769643149636,0.8242696573584661,0.4349565735083101,FALSE
met_per_mg_root_1-monostearin,9.360520593085708,2.8725221083282753,-7.111715982160176,-2.7670082640291653,0.43846043771338805,0.06441379960541481,0.5961790119056253,0.08808717346176748,-0.2414644939364693,0.24748718941829287,root,0.584613916951184,0.2847769643149636,0.7478693141180655,0.5064854109025528,FALSE
met_per_mg_root_1-monopalmitin,13.588587240502111,-1.3311040069933457,-9.248855434624508,-0.5648379403383565,0.6145114584374887,0.0019854765551273685,0.8795295580813876,0.08808717346176755,0.11030344812213486,0.6018064627005157,root,0.7068889979411633,0.034944387370241685,0.9214119179900251,0.7741765962099125,FALSE
met_per_mg_root_1-methylgalactose NIST,299.604861976314,301.930693423347,-248.12279684298147,-271.5134927587115,0.2175146126433662,0.30786898069114915,0.42766887252913954,0.08808717346176753,-0.43659415331202134,0.029761854101288586,root,0.39466568891992215,0.542257191551684,0.6646356117815407,0.33387160407201105,FALSE
met_per_mg_root_1-kestose,35.802410714433684,48.556780027211516,71.7781311407259,-131.44551369337418,0.5178161236389833,0.3420762242627562,0.222100013915166,0.08808717346176755,-0.06690711120449594,0.7520958566482052,root,0.6421308281232828,0.5733849092404294,0.6646356117815407,0.8452294531544038,FALSE
