metabolite,estimate_trt_(Intercept),estimate_trt_trtlive,estimate_trt_genotypeR500,estimate_trt_trtlive:genotypeR500,p.value_trt_trtlive,p.value_trt_genotypeR500,p.value_trt_trtlive:genotypeR500,estimate_leaf_(Intercept),estimate_leaf_value_scale,p.value_leaf_value_scale,tissue,FDR_trt_trtlive,FDR_trt_genotypeR500,FDR_trt_trtlive:genotypeR500,FDR_leaf_value_scale,sig.both
met_amt_leaf_stearic acid,223903.66666666672,-40776.16666666666,-14998.999999999896,-8359.166666666775,0.3447063979938896,0.7255753140692558,0.8898348316605343,0.08808717346176757,0.26933386753823657,0.19531538661202494,leaf,0.9751625897404994,0.8303372538420118,0.9608032538175094,0.5833339206571589,FALSE
met_amt_leaf_spermidine,942.3333333333334,-370.3333333333334,-550.3333333333331,424.1666666666666,0.2647997292435812,0.10369204800631004,0.363871441999129,0.08808717346176755,-0.15649410980441752,0.4576482950118911,leaf,0.9751625897404994,0.19836739618598445,0.8588094552981795,0.7682678497482232,FALSE
met_amt_leaf_sinapinic acid,5638.166666666669,1199.999999999999,-1276.6666666666665,-1335.5,0.481566836060661,0.45438109981439523,0.578776694471667,0.08808717346176756,0.2594415207185164,0.2128935385290927,leaf,0.9751625897404994,0.5967990564726385,0.8764169507493567,0.5833339206571589,FALSE
met_amt_leaf_shikimic acid,18494.500000000007,-650.333333333334,-5835.6666666666615,-1937.833333333336,0.7938498834369943,0.027582335952818473,0.5830374737013242,0.08808717346176759,-0.2169594552637254,0.3002299696792188,leaf,0.9818554955053371,0.08369812289131122,0.8764169507493567,0.6443960324822257,FALSE
met_amt_leaf_serine,246731.16666666683,75790.49999999987,-121510.16666666661,-61752.66666666665,0.28470883576473455,0.0932815428030116,0.5336953732754965,0.08808717346176753,0.09711737467399235,0.6461644665738725,leaf,0.9751625897404994,0.18241723925922268,0.8764169507493567,0.874807277823089,FALSE
met_amt_leaf_saccharic acid,273.33333333333337,182.33333333333326,436.4999999999999,-216.16666666666657,0.23437526859942343,0.008179961567601278,0.31625943871784246,0.08808717346176753,0.13392917646938624,0.5257343967899002,leaf,0.9751625897404994,0.03427793418804345,0.8588094552981795,0.8239031373320865,FALSE
met_amt_leaf_ribose,89015.83333333331,-10720.333333333323,-29999.49999999997,8202.499999999989,0.5818765484536246,0.13295427154346873,0.7651438480478793,0.08808717346176752,-0.4719304859121982,0.01763655566748723,leaf,0.9751625897404994,0.241236616408768,0.9136093982458698,0.22171669981983946,FALSE
met_amt_leaf_ribonic acid,652,242.83333333333343,360,-355.33333333333354,0.16135261055674563,0.04342804818191234,0.14799166883693302,0.08808717346176757,-0.37948428394953587,0.06254716586196113,leaf,0.9751625897404994,0.1079877529875911,0.8588094552981795,0.40704462641641764,FALSE
met_amt_leaf_ribitol,11584.333333333348,2078.666666666665,8176.666666666671,-1737.0000000000066,0.5782414793558125,0.03789271512730967,0.741893494303149,0.08808717346176755,-0.011368150642330236,0.9572460032370669,leaf,0.9751625897404994,0.10104724033949244,0.9136093982458698,0.9942373960803712,FALSE
met_amt_leaf_raffinose,687.0000000000027,13.666666666664376,3982.833333333328,3743.5000000000045,0.9965304950491376,0.21410225459424834,0.4038589454194663,0.08808717346176755,0.0600226016339976,0.7769392954212209,leaf,0.9965304950491376,0.35738863787597064,0.8588094552981795,0.9232229075501954,FALSE
met_amt_leaf_quinic acid,1408.166666666667,533.6666666666671,-1022.4999999999992,-12.16666666666733,0.3187011781342133,0.06416314007962363,0.9870105315117885,0.08808717346176755,-1.9253585128026945e-4,0.9992755775898224,leaf,0.9751625897404994,0.14294572979764253,0.9883145821777741,0.9992755775898224,FALSE
met_amt_leaf_pyruvic acid,16791.66666666667,4295.499999999997,-8081.666666666669,-4950.499999999994,0.47078795467835466,0.1818783071072249,0.5558407584739927,0.08808717346176756,0.2999640203418843,0.14724573289498477,leaf,0.9751625897404994,0.3138292357928587,0.8764169507493567,0.5288826324391289,FALSE
met_amt_leaf_pyrrole-2-carboxylic acid,2449.0000000000027,649.5000000000002,13980.499999999995,-9498.66666666667,0.8267595506696943,1.160072364001373e-4,0.032812119746360086,0.08808717346176759,-0.33701410620989597,0.10114664047019933,leaf,0.9818554955053371,0.0015705595081864743,0.8588094552981795,0.45645663391679697,FALSE
met_amt_leaf_putrescine,12991.333333333336,-1776.8333333333314,-7493.66666666666,1011.9999999999943,0.47329529362378686,0.005870990231246775,0.771506395364871,0.08808717346176759,-0.320772570591463,0.1198152804087662,leaf,0.9751625897404994,0.027191954755248222,0.9136093982458698,0.48136017108501317,FALSE
met_amt_leaf_pseudo uridine,1423.6666666666672,-72.16666666666669,36.500000000000355,199.16666666666637,0.8520538104408587,0.9248253960221341,0.7162338121125944,0.08808717346176753,-0.35470834243713634,0.08335957755222022,leaf,0.9818554955053371,0.9625262913414542,0.9136093982458698,0.4283785067306225,FALSE
"met_amt_leaf_propane-1,3-diol NIST",3594.000000000001,-780.3333333333331,-3.666666666664813,176.99999999999847,0.46680308628301714,0.9972532544660468,0.9064741865640764,0.08808717346176753,0.18125051257284294,0.3886130314361055,leaf,0.9751625897404994,0.9972532544660468,0.9694565113534936,0.7333218337128661,FALSE
met_amt_leaf_proline,276278.83333333366,-22900.833333333663,306624.4999999997,-316460.33333333296,0.8678614241398269,0.03539192508436227,0.1152372275005583,0.08808717346176756,0.06637804575890426,0.7539969334848955,leaf,0.9818554955053371,0.09732779398199624,0.8588094552981795,0.9089278102283671,FALSE
met_amt_leaf_phytol,6108.333333333334,3055.5,5230.166666666665,-8580.833333333334,0.06249306464634894,0.0029960055260323777,8.527700858528419e-4,0.08808717346176757,0.39245045557784575,0.05338552120440525,leaf,0.9751625897404994,0.015508734487697014,0.15008753511010017,0.40704462641641764,FALSE
met_amt_leaf_phosphate,19168.166666666708,6596.8333333333085,93504.33333333327,-17053.666666666635,0.677731983358674,7.611865334321845e-6,0.44979131358469593,0.08808717346176752,0.2025000841610543,0.3343851606005218,leaf,0.9751625897404994,3.349220747101612e-4,0.8763670924179795,0.6619356322754989,FALSE
met_amt_leaf_phenylpyruvate,2823.3333333333335,505.00000000000097,-907.8333333333318,-915.1666666666683,0.2510828659136625,0.046258744184068515,0.14551820315000727,0.08808717346176755,-0.028726884852474825,0.8922208715922655,leaf,0.9751625897404994,0.11140490312751827,0.8588094552981795,0.985608014915299,FALSE
met_amt_leaf_phenylethylamine,1663.9999999999998,-251.83333333333246,-29.499999999999048,-233.33333333333445,0.4111285101363139,0.922644174268773,0.5884175001834222,0.08808717346176756,-0.10508879669977439,0.6191964044266294,leaf,0.9751625897404994,0.9625262913414542,0.8764169507493567,0.8580989541660375,FALSE
met_amt_leaf_phenylalanine,123766.66666666666,-11252.333333333321,-74076.99999999993,17858.333333333296,0.5384211350038093,5.303324027644896e-4,0.4904811993053392,0.08808717346176756,-0.4896834240679707,0.01328040289287621,leaf,0.9751625897404994,0.0047409039381739095,0.8764169507493567,0.19621732407991238,FALSE
met_amt_leaf_phenol,1382.3333333333333,-204.83333333333297,296.1666666666672,-440.8333333333341,0.5756681447883125,0.42034567689005864,0.3967822481414115,0.08808717346176756,0.26057897092096227,0.21082011557689123,leaf,0.9751625897404994,0.5710543611327377,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_pentitol,923.6666666666667,-299.66666666666674,1269.333333333333,199.33333333333343,0.2632131870269789,9.136169911937747e-5,0.5941511604071816,0.08808717346176752,-0.25160700486375065,0.2275465405940807,leaf,0.9751625897404994,0.001397266866973361,0.8764169507493567,0.5833339206571589,FALSE
met_amt_leaf_pelargonic acid,3529.5000000000005,-46.66666666666623,26.3333333333348,-388.5000000000015,0.9429020353951123,0.9677602241337104,0.6739774970015395,0.08808717346176756,0.3604040625344685,0.07816826385987904,leaf,0.9818554955053371,0.9845421933383411,0.91122413264481406,0.4283785067306225,FALSE
met_amt_leaf_palmitic acid,44623.83333333333,-3507.999999999989,1919.8333333333517,-5318.50000000002,0.6722691876678426,0.8166261543195347,0.6502888550908925,0.08808717346176756,0.34401263355849154,0.09380365036076832,leaf,0.9751625897404994,0.8982887697514882,0.9011877046928904,0.43445901219724276,FALSE
met_amt_leaf_oxoproline,1092188.6666666665,-103237.83333333317,-479717.3333333327,-20942.000000000542,0.5412655114730354,0.009091868798463533,0.9298475725151942,0.08808717346176759,-0.2729680858058614,0.18911378643696217,leaf,0.9751625897404994,0.03589798345168727,0.9694565113534936,0.5833339206571589,FALSE
met_amt_leaf_ornithine,28487.500000000004,17874.16666666667,21877.499999999993,-13580.000000000002,0.0685874217942063,0.028787823873666345,0.3134333896092453,0.08808717346176759,0.28456279018504665,0.17023463636685573,leaf,0.9751625897404994,0.08574147855809257,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_oleic acid,691.9999999999999,-114.99999999999999,121.33333333333323,-174.16666666666669,0.6064897432244895,0.5869571901967163,0.581399307144043,0.08808717346176755,0.317123253968583,0.12433403026691428,leaf,0.9751625897404994,0.7138250918824068,0.8764169507493567,0.48136017108501317,FALSE
met_amt_leaf_octanol NIST,1585.5,46.33333333333372,368.83333333333337,-666.3333333333337,0.9036239959408254,0.34063205963072074,0.22679020050246862,0.08808717346176756,0.3618779462354899,0.07686564729603729,leaf,0.9818554955053371,0.4914036270082529,0.8588094552981795,0.4283785067306225,FALSE
met_amt_leaf_octadecanol,582.0000000000001,-11.499999999999922,115.16666666666676,-104.33333333333346,0.915374273331875,0.2939961887378574,0.4978992714755851,0.08808717346176755,0.10675741549149237,0.6136096660895075,leaf,0.9818554955053371,0.44994199319880784,0.8764169507493567,0.8571055653313755,FALSE
met_amt_leaf_nicotinamide,3852.333333333333,217.16666666666725,1642.1666666666672,-1136.166666666668,0.8263660809637093,0.108378431471098,0.42064088676816547,0.08808717346176756,-0.23652621101965385,0.2575953102952536,leaf,0.9818554955053371,0.20292131849907713,0.8588094552981795,0.5887892806748654,FALSE
met_amt_leaf_N-acetylornithine,1223.166666666667,-164.33333333333397,244.1666666666662,-65.66666666666579,0.7143111591190625,0.5872710405168677,0.9174877310850204,0.08808717346176757,-0.2682194911517433,0.1972444579473627,leaf,0.9802069269210817,0.7138250918824068,0.9694565113534936,0.5833339206571589,FALSE
met_amt_leaf_N-acetylmannosamine,29711.666666666675,-242.66666666667211,9115.833333333327,6146.166666666673,0.960890024995525,0.0768796760364696,0.3844222405972203,0.08808717346176753,0.13288944471077072,0.5289832643098056,leaf,0.9818554955053371,0.16155067065315615,0.8588094552981795,0.8239031373320865,FALSE
met_amt_leaf_n-acetyl-d-hexosamine,35003.83333333335,9381.499999999987,17268.333333333336,-5705.333333333339,0.15759582150106688,0.013701906872663223,0.5349467334962379,0.08808717346176759,0.35130838431635414,0.0865797286523576,leaf,0.9751625897404994,0.048663348908438125,0.8764169507493567,0.4283785067306225,FALSE
met_amt_leaf_myristic acid,1242.5,-128.16666666666654,48.33333333333382,102.49999999999967,0.5956734056358168,0.8409124690140779,0.763561425020998,0.08808717346176753,0.12546004683199455,0.5524706202863592,leaf,0.9751625897404994,0.9170263543254338,0.9136093982458698,0.8308775080463487,FALSE
met_amt_leaf_myo-inositol,290371.33333333343,112354.49999999975,1199853.8333333326,-241912.16666666625,0.601175173848581,1.4972451116841375e-5,0.42823573724026087,0.08808717346176753,0.18531284228679645,0.37788004893800986,leaf,0.9751625897404994,4.6697896176659096e-4,0.8588094552981795,0.7308449298141729,FALSE
met_amt_leaf_mucic acid,600.1666666666673,99.66666666666633,2299.666666666665,-742.9999999999992,0.6422984352291066,7.497598197583427e-10,0.021871876406583064,0.08808717346176752,0.14186072675248326,0.5012672870165348,leaf,0.9751625897404994,1.3195772827746832e-7,0.8588094552981795,0.8093857111459645,FALSE
met_amt_leaf_methyl O-D-galactopyranoside,31229.50000000001,31481.000000000004,234.00000000001086,-37569.666666666686,0.06554441258206327,0.9885888097425983,0.11577452547607234,0.08808717346176755,0.4402807770094888,0.028249234252622615,leaf,0.9751625897404994,0.9972532544660468,0.8588094552981795,0.26167711728745163,FALSE
met_amt_leaf_methionine sulfoxide,3617.3333333333344,711.8333333333336,-477.4999999999986,-16.16666666666813,0.34271512211774047,0.5218592132740691,0.987701897413412,0.08808717346176756,-0.2592230151989108,0.2132934072374203,leaf,0.9751625897404994,0.6655595763495374,0.9883145821777741,0.5833339206571589,FALSE
met_amt_leaf_methionine,20603.666666666664,-2790.9999999999977,-12941.833333333327,5018.83333333333,0.5076898224724424,0.005299174137675749,0.4012182990004749,0.08808717346176752,-0.4669566238676711,0.019046224409577418,leaf,0.9751625897404994,0.025907073561970327,0.8588094552981795,0.2234756997390417,FALSE
met_amt_leaf_methanolphosphate,23506.33333333337,9246.166666666655,45565.16666666664,-11141.999999999998,0.3276381395960163,7.801414635127718e-5,0.4026678195619199,0.08808717346176755,0.2522495609625922,0.22632023990413874,leaf,0.9751625897404994,0.0013730489757824784,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_melibiose,471,-54.499999999999964,8.666666666666766,80.49999999999989,0.5805541906606518,0.9297128950457227,0.5639868001673498,0.08808717346176752,-0.436457475396104,0.029819152403256843,leaf,0.9751625897404994,0.9625262913414542,0.8764169507493567,0.26240854114866025,FALSE
met_amt_leaf_melezitose,339.0000000000001,40.16666666666664,215.50000000000006,-267.16666666666674,0.6709143743761738,0.031447030155405196,0.05606997826311665,0.08808717346176755,0.05873997406369081,0.7815921205964722,leaf,0.9751625897404994,0.09073241487461171,0.8588094552981795,0.9232229075501954,FALSE
met_amt_leaf_maltotriose,501.8333333333335,169.83333333333346,698.6666666666666,-445.6666666666669,0.6062126794993712,0.043563241262039594,0.34274227582078753,0.08808717346176755,-0.023480622888527918,0.9118210076420126,leaf,0.9751625897404994,0.1079877529875911,0.8588094552981795,0.9942373960803712,FALSE
met_amt_leaf_maltose,142156.16666666672,30979.333333333336,56558.666666666664,-11200.666666666692,0.15809254232941972,0.014483337170095771,0.7116885099142272,0.08808717346176756,0.2215052994545821,0.2899565907882319,leaf,0.9751625897404994,0.048663348908438125,0.9136093982458698,0.6379044997341102,FALSE
met_amt_leaf_malonic acid,407.83333333333405,13.33333333333276,984.6666666666658,-277.66666666666606,0.9568625140534094,6.332402267535198e-4,0.42940472764908977,0.08808717346176757,0.3804439696618408,0.061830260198994805,leaf,0.9818554955053371,0.005253743074186484,0.8588094552981795,0.40704462641641764,FALSE
met_amt_leaf_malic acid,2976051.8333333335,-599821.6666666666,312472.33333333384,-312467.5000000005,0.14662257061077,0.44065562450285245,0.5841749897208774,0.08808717346176755,5.339234693690177e-4,0.9979910972770232,leaf,0.9751625897404994,0.5831232324248272,0.8764169507493567,0.9992755775898224,FALSE
met_amt_leaf_maleimide,1179.0000000000018,454.66666666666623,3666.6666666666665,-1680.8333333333344,0.5302316345865207,4.859562663822395e-5,0.11054870805547368,0.08808717346176755,0.034508077374637944,0.87069335158586,leaf,0.9751625897404994,0.0012218328983324878,0.8588094552981795,0.985608014915299,FALSE
met_amt_leaf_maleic acid,41696.83333333335,6770.5,-3106.9999999999927,4047.1666666666633,0.5712060032446336,0.7943189368710951,0.810204977106941,0.08808717346176755,0.08099199928428932,0.7020302207324234,leaf,0.9751625897404994,0.884810967653878,0.9320004965413177,0.890934875963949,FALSE
met_amt_leaf_lyxose,2506.166666666668,108.33333333333238,2270.499999999998,-1910.4999999999986,0.891020238715681,0.008689665011706512,0.09894847639683657,0.08808717346176759,0.14994765400245041,0.4769125159565498,leaf,0.9818554955053371,0.035567000978147585,0.8588094552981795,0.7844542318537642,FALSE
met_amt_leaf_lyxitol,3740.5000000000023,3419.3333333333308,3698.666666666667,-9617.666666666668,0.43355746124880346,0.39756339115191797,0.12761936947650587,0.08808717346176755,0.11962997192636536,0.5712282867818648,leaf,0.9751625897404994,0.5553266416090282,0.8588094552981795,0.8308775080463487,FALSE
met_amt_leaf_lysine,62969.333333333314,-11441.333333333327,-46774.333333333285,22631.499999999978,0.5057648951070393,0.011806071579315834,0.3545400064736025,0.08808717346176759,-0.45714823475405125,0.022094237336307616,leaf,0.9751625897404994,0.044209970169352915,0.8588094552981795,0.22874033948177297,FALSE
met_amt_leaf_linolenic acid,13107.000000000002,1128.1666666666695,-2995.9999999999923,-1117.0000000000073,0.685625261786329,0.2883306904534104,0.7766365076347597,0.08808717346176757,0.1774782682156428,0.39873230010740446,leaf,0.9751625897404994,0.44514211859473884,0.9136093982458698,0.7333218337128661,FALSE
met_amt_leaf_linoleic acid,516.6666666666669,18.499999999999943,424.6666666666666,-351.3333333333335,0.9161301288560961,0.023711696682689135,0.16754535841253296,0.08808717346176753,0.11433236676120385,0.5885129284198827,leaf,0.9818554955053371,0.07321506344128574,0.8588094552981795,0.8352465257980093,FALSE
met_amt_leaf_lignoceric acid,972.1666666666666,-277.1666666666664,103.00000000000028,76.83333333333313,0.14443808157707505,0.5787238437033564,0.7689796587143449,0.08808717346176756,0.08476086107642218,0.6888254219755082,leaf,0.9751625897404994,0.7138250918824068,0.9136093982458698,0.890934875963949,FALSE
met_amt_leaf_levoglucosan,2745.8333333333344,-398.9999999999997,842.1666666666672,868.4999999999992,0.7017026685729588,0.42180151674577215,0.5565105607011446,0.08808717346176756,0.12780009139573867,0.5450217396882733,leaf,0.9751625897404994,0.5710543611327377,0.8764169507493567,0.8285018272803203,FALSE
met_amt_leaf_leucine,137582.33333333334,-37054.333333333336,-96021.49999999993,57777.33333333333,0.3310592840317498,0.017825591818637018,0.285094243450439,0.08808717346176749,-0.57245214017723145,0.0028430463315012857,leaf,0.9751625897404994,0.05704189381963846,0.8588094552981795,0.11702253171470987,FALSE
met_amt_leaf_lactulose,12166.833333333338,-4577.833333333335,-3428.3333333333303,204.83333333333127,0.4804612813180439,0.5962061846972375,0.9820763831562418,0.08808717346176755,-0.0752033747564088,0.7224743307056363,leaf,0.9751625897404994,0.7138250918824068,0.9883145821777741,0.898899736218687,FALSE
met_amt_leaf_lactic acid,3526.3333333333344,-214.66666666666669,579.1666666666677,-941.6666666666678,0.7689981590237225,0.4312991478533956,0.3667895704429639,0.08808717346176757,0.1578780453692429,0.4536285235802773,leaf,0.9818554955053371,0.5794553436808979,0.8588094552981795,0.7682678497482232,FALSE
met_amt_leaf_isothreonic acid,7798.0000000000055,118.49999999999757,8904.333333333328,1302.3333333333344,0.9568799177549017,5.387390838833988e-4,0.6750277184724743,0.08808717346176755,-0.11450887477132744,0.5879334313625534,leaf,0.9818554955053371,0.0047409039381739095,0.91122413264481406,0.8352465257980093,FALSE
met_amt_leaf_isoribose,1984.8333333333326,213.000000000001,232.83333333333425,-593.8333333333346,0.7535979417304377,0.7315658956531694,0.5375061581396781,0.08808717346176756,0.13699060091506068,0.5162237693891158,leaf,0.9818554955053371,0.830681275064244,0.8764169507493567,0.8185169676800396,FALSE
met_amt_leaf_isoleucine,288776.5,-96040.8333333333,-211168.33333333314,77487.33333333323,0.0529595966502004,2.0740206100971673e-4,0.2543583452898758,0.08808717346176748,-0.562718311819587,0.0034809195152548864,leaf,0.9751625897404994,0.0026073401955507246,0.8588094552981795,0.11702253171470987,FALSE
met_amt_leaf_isohexonic acid,273.3333333333335,165.33333333333323,464.16666666666663,-197.33333333333326,0.22614633671312406,0.002223749710801966,0.30446231640662963,0.08808717346176755,0.08696608969308482,0.681139463184477,leaf,0.9751625897404994,0.012625159648424067,0.8588094552981795,0.890934875963949,FALSE
met_amt_leaf_isocitric acid,45564.66666666668,8760.166666666672,21107.333333333332,-4715.000000000016,0.3541761001460535,0.03333476436625778,0.7218828538430565,0.08808717346176752,0.2472925172562933,0.23589459250046504,leaf,0.9751625897404994,0.09312569092795824,0.9136093982458698,0.5833339206571589,FALSE
met_amt_leaf_inulotriose,223.83333333333368,-38.33333333333357,716.4999999999995,-191.83333333333323,0.9246972175787971,0.08875708290804002,0.7383597683084238,0.08808717346176755,0.054351642768004214,0.7975652722370741,leaf,0.9818554955053371,0.17751416581608004,0.9136093982458698,0.9296125027399009,FALSE
met_amt_leaf_inositol-4-monophosphate,362.3333333333334,-23.83333333333337,606.333333333333,-293.6666666666667,0.8696893334494413,4.1324653493277395e-4,0.16316236203090698,0.08808717346176756,0.23905930537420042,0.25237759369808627,leaf,0.9818554955053371,0.004545711884260514,0.8588094552981795,0.5844533748797788,FALSE
met_amt_leaf_hypoxanthine,3804.333333333337,1292.3333333333312,6296.999999999996,-4352.33333333333,0.40448442621315883,4.956167506347894e-4,0.056074798485470013,0.08808717346176753,-0.10198303653369316,0.6296493382849211,leaf,0.9751625897404994,0.0047409039381739095,0.8588094552981795,0.8590564615360163,FALSE
met_amt_leaf_hydroxylamine,152287.83333333334,-13571.833333333292,25853.50000000008,-54057.16666666677,0.8031892849850311,0.6356652484895875,0.48510887719840734,0.08808717346176757,0.2538909107657562,0.22320770046078792,leaf,0.9818554955053371,0.7456435639249579,0.8764169507493567,0.5833339206571589,FALSE
met_amt_leaf_hydroxycarbamate NIST,4913.333333333334,741.6666666666675,706.1666666666683,-490.16666666666873,0.48747372159743374,0.5083073997126251,0.7443915350173168,0.08808717346176759,0.25142804901194393,0.22788885528083647,leaf,0.9751625897404994,0.6530080463461461,0.9136093982458698,0.5833339206571589,FALSE
