name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust,value
leaf.voom5.module.signedhybrid_coral2,plusMg_Niu_2016_root_FC_down,4.552273211412201e-8,0.9999999860682671,37,745,5.462727853694641e-7,NA
leaf.voom5.module.signedhybrid_coral2,coldKilian_2013_shoot_FC_down,2.0416004487943297e-5,0.9999896260831207,57,2179,2.0416004487943296e-4,NA
leaf.voom5.module.signedhybrid_coral2,heat_Kilian_2013_root_FC_down,1.0549453390029133e-4,0.9999410597310587,61,2636,9.042388620024971e-4,NA
leaf.voom5.module.signedhybrid_coral2,heat_Kilian_2013_shoot_FC_up,1.7253155484196482e-4,0.9999244285889844,30,837,0.001293986661314736,NA
leaf.voom5.module.signedhybrid_coral2,heat_Kilian_2013_root_FC_up,0.002074295066349421,0.9989238904822335,31,1021,0.012400483228831681,NA
leaf.voom5.module.signedhybrid_coral2,minusMg_Niu_2016_root_FC_down,0.002258486274200113,0.9990668418890286,18,489,0.012400483228831681,NA
leaf.voom5.module.signedhybrid_coral2,minusFe_Kailasam2019_shoot_FC_up,0.0022734219252858083,0.9989062254584767,25,850,0.012400483228831681,NA
leaf.voom5.module.signedhybrid_cyan,minusMg_Niu_2016_shoot_FC_down,7.392261407713065e-153,1,649,4416,4.435356844627839e-151,NA
leaf.voom5.module.signedhybrid_cyan,coldKilian_2013_shoot_FC_down,2.4191931724820796e-53,1,285,2179,7.257579517446239e-52,NA
leaf.voom5.module.signedhybrid_cyan,plusMg_Niu_2016_shoot_FC_down,1.3921119432331185e-46,1,227,1640,2.784223886466237e-45,NA
leaf.voom5.module.signedhybrid_cyan,heat_Kilian_2013_shoot_FC_down,6.035441895650399e-29,1,230,1900,9.0531628434756e-28,NA
leaf.voom5.module.signedhybrid_cyan,minusFe_Kailasam2019_shoot_FC_down,1.4144176405773243e-16,1,135,1543,1.6973011686927892e-15,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_1d_Liu_2016_shoot_FC_up,2.008711189269805e-15,1,174,1811,2.008711189269805e-14,NA
leaf.voom5.module.signedhybrid_cyan,coldKilian_2013_root_FC_down,6.980596417120195e-14,1,200,2739,5.983368357531596e-13,NA
leaf.voom5.module.signedhybrid_cyan,minusMn_Rodriguez-Celma_2016_root_FC_down,1.0612527935382185e-12,1,86,925,7.95939595153664e-12,NA
leaf.voom5.module.signedhybrid_cyan,coldKilian_2013_shoot_FC_up,8.151687488094848e-10,1,157,2108,5.4344583253965654e-9,NA
leaf.voom5.module.signedhybrid_cyan,heat_Kilian_2013_root_FC_down,9.058285240833889e-7,0.99999963525142,190,2636,5.434971144500333e-6,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_1d_Liu_2016_shoot_FC_down,3.4288135342924007e-6,0.999998448612042,56,701,1.870261927795855e-5,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_1d_Liu_2016_root_FC_up,1.1490454116696693e-5,0.9999942863028339,57,834,5.745227058348347e-5,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_3d_Liu_2016_shoot_FC_up,2.5021020952917247e-5,0.9999835487990293,142,2071,1.1548163516731036e-4,NA
leaf.voom5.module.signedhybrid_cyan,minusN_Nishida_2017_root_FC_down,6.918819368566102e-5,0.9999560663776811,104,1753,2.9652083008140437e-4,NA
leaf.voom5.module.signedhybrid_cyan,minusFe_Kailasam2019_root_FC_down,4.8476176131419496e-4,0.9996726089283567,105,1790,0.0019390470452567798,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_3d_Liu_2016_shoot_FC_down,7.062872163472267e-4,0.99955422076524,73,1116,0.0026485770613021,NA
leaf.voom5.module.signedhybrid_cyan,minusN_Nishida_2017_root_FC_up,7.816067950104662e-4,0.9994337435882308,145,2313,0.002758612217683998,NA
leaf.voom5.module.signedhybrid_cyan,coldKilian_2013_root_FC_up,0.0014874262719139974,0.9989876138722369,91,1434,0.004958087573046659,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_3d_Liu_2016_root_FC_down,0.0037199717326140687,0.9976683164988513,53,721,0.011747279155623375,NA
leaf.voom5.module.signedhybrid_cyan,minusMg_Niu_2016_root_FC_down,0.003999355957001275,0.9977968098086959,33,489,0.011998067871003824,NA
leaf.voom5.module.signedhybrid_darkgrey,minusMg_Niu_2016_shoot_FC_up,7.081455585517461e-292,1,1157,4969,4.2488733513104763e-290,NA
leaf.voom5.module.signedhybrid_darkgrey,plusMg_Niu_2016_shoot_FC_up,1.035891184968307e-149,1,608,2479,3.107673554904921e-148,NA
leaf.voom5.module.signedhybrid_darkgrey,minusPi_3d_Liu_2016_shoot_FC_up,3.0477983234331574e-106,1,481,2071,6.095596646866315e-105,NA
leaf.voom5.module.signedhybrid_darkgrey,minusN_Peng_2007_whole_FC_up,2.0335616241787785e-87,1,194,483,3.0503424362681677e-86,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_shoot_FC_up,1.2272480700055875e-61,1,399,2108,1.472697684006705e-60,NA
leaf.voom5.module.signedhybrid_darkgrey,heat_Kilian_2013_shoot_FC_up,1.1485482508003002e-49,1,204,837,1.1485482508003002e-48,NA
leaf.voom5.module.signedhybrid_darkgrey,minusPi_1d_Liu_2016_shoot_FC_up,1.8206965902053937e-44,1,328,1811,1.5605970773189089e-43,NA
leaf.voom5.module.signedhybrid_darkgrey,heat_Kilian_2013_root_FC_up,1.277910003342044e-42,1,217,1021,9.58432502506533e-42,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_root_FC_up,1.3076819440967137e-36,1,260,1434,8.717879627311425e-36,NA
leaf.voom5.module.signedhybrid_darkgrey,minusK_Nishida_2017_root_FC_up,2.6721281982197096e-29,1,226,1291,1.6032769189318258e-28,NA
leaf.voom5.module.signedhybrid_darkgrey,minusN_Nishida_2017_root_FC_up,1.1513307636794766e-27,1,337,2313,6.279985983706236e-27,NA
leaf.voom5.module.signedhybrid_darkgrey,minusFe_Kailasam2019_shoot_FC_up,4.493352559871284e-26,1,163,850,2.246676279935642e-25,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_shoot_FC_down,3.6804468052978464e-19,1,294,2179,1.6986677562913136e-18,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_root_FC_down,2.6948441040793456e-16,1,334,2739,1.1549331874625767e-15,NA
leaf.voom5.module.signedhybrid_darkgrey,heat_Kilian_2013_shoot_FC_down,3.4076364128297037e-16,1,257,1900,1.3630545651318815e-15,NA
leaf.voom5.module.signedhybrid_darkgrey,minusPi_1d_Liu_2016_shoot_FC_down,3.280225296517034e-14,1,115,701,1.2300844861938877e-13,NA
leaf.voom5.module.signedhybrid_darkgrey,minusFe_Kailasam2019_shoot_FC_down,1.3440003484807994e-11,1,195,1543,4.743530641696939e-11,NA
leaf.voom5.module.signedhybrid_darkgrey,minusFe_Kailasam2019_root_FC_up,3.878085139077538e-10,1,145,1093,1.2926950463591794e-9,NA
leaf.voom5.module.signedhybrid_darkgrey,minusMn_Rodriguez-Celma_2016_root_FC_up,1.2546250610962053e-9,1,94,625,3.961973877145911e-9,NA
leaf.voom5.module.signedhybrid_darkgrey,minusPi_3d_Liu_2016_root_FC_up,1.1619649014665886e-5,0.9999919961009565,210,2006,3.485894704399766e-5,NA
leaf.voom5.module.signedhybrid_darkgrey,minusMg_Nishida_2017_root_FC_up,3.849271884106142e-5,1,4,4,1.0997919668874691e-4,NA
leaf.voom5.module.signedhybrid_darkgrey,plusMg_Niu_2016_root_FC_up,9.861916368046336e-5,0.9999407297642597,82,684,2.6896135549217277e-4,NA
leaf.voom5.module.signedhybrid_darkgrey,minusFe_Nishida_2017_root_FC_down,7.102278440612741e-4,0.9999444436702218,5,11,0.0018527682888554978,NA
leaf.voom5.module.signedhybrid_darkgrey,minusPi_1d_Liu_2016_root_FC_up,0.0011714566851241132,0.9992143469440967,90,834,0.002928641712810283,NA
leaf.voom5.module.signedhybrid_darkgrey,minusMg_Niu_2016_root_FC_up,0.0014415622390905364,0.9990454941013014,82,737,0.0034597493738172873,NA
leaf.voom5.module.signedhybrid_darkgrey,minusP_Nishida_2017_root_FC_down,0.002270204156078275,0.9987427271584038,39,310,0.005238932667872942,NA
leaf.voom5.module.signedhybrid_darkgrey,minusFe_Kailasam2019_root_FC_down,0.002729676476045665,0.9979002142988797,174,1790,0.006065947724545923,NA
leaf.voom5.module.signedhybrid_darkgrey,minusS_Nishida_2017_root_FC_up,0.010802126550712384,0.9959130464069754,12,71,0.023147414037240823,NA
leaf.voom5.module.signedhybrid_darkgrey,minusS_Nishida_2017_root_FC_down,0.024317462685572527,0.9887929755607759,14,99,0.04996232826597161,NA
leaf.voom5.module.signedhybrid_darkgrey,minusFe_Kim2019_shoot_FC_down,0.025679454702969357,0.9920450342217795,7,39,0.04996232826597161,NA
leaf.voom5.module.signedhybrid_darkgrey,minusP_Nishida_2017_root_FC_up,0.025813869604085334,0.9812304584635969,68,663,0.04996232826597161,NA
leaf.voom5.module.signedhybrid_darkmagenta,minusMg_Niu_2016_shoot_FC_down,9.615641047085462e-17,1,167,4416,5.7693846282512774e-15,NA
leaf.voom5.module.signedhybrid_darkmagenta,plusMg_Niu_2016_shoot_FC_down,2.340575026352951e-15,1,83,1640,7.021725079058853e-14,NA
leaf.voom5.module.signedhybrid_darkmagenta,minusPi_1d_Liu_2016_shoot_FC_down,2.981889309402321e-13,1,45,701,5.9637786188046425e-12,NA
leaf.voom5.module.signedhybrid_darkmagenta,coldKilian_2013_shoot_FC_down,8.086270467382838e-13,1,93,2179,1.2129405701074258e-11,NA
leaf.voom5.module.signedhybrid_darkmagenta,coldKilian_2013_root_FC_down,3.3853264200021156e-8,1,90,2739,4.062391704002539e-7,NA
leaf.voom5.module.signedhybrid_darkmagenta,minusPi_3d_Liu_2016_shoot_FC_down,7.855979005563136e-6,0.9999965899389629,42,1116,7.855979005563137e-5,NA
leaf.voom5.module.signedhybrid_darkmagenta,heat_Kilian_2013_shoot_FC_up,9.896927166072252e-6,0.9999960609396996,34,837,8.48308042806193e-5,NA
leaf.voom5.module.signedhybrid_darkmagenta,heat_Kilian_2013_shoot_FC_down,2.9903309285334646e-5,0.999983824225907,66,1900,2.2427481964000984e-4,NA
leaf.voom5.module.signedhybrid_darkmagenta,minusN_Nishida_2017_root_FC_up,1.6713787938528997e-4,0.9999015627151004,70,2313,0.0011142525292352665,NA
leaf.voom5.module.signedhybrid_darkmagenta,coldKilian_2013_shoot_FC_up,0.0010863879671798439,0.9993366538354226,60,2108,0.006518327803079063,NA
leaf.voom5.module.signedhybrid_darkmagenta,plusAl_Ligaba-OSena_2017_shoot_FC_up,0.0023647116195592835,0.999326867430287,10,163,0.012898427015777909,NA
leaf.voom5.module.signedhybrid_darkmagenta,minusFe_Kailasam2019_shoot_FC_down,0.009341167592817903,0.9941979717565124,41,1543,0.04670583796408952,NA
leaf.voom5.module.signedhybrid_darkorange,minusMg_Niu_2016_shoot_FC_down,1.738842371775267e-18,1,86,4416,1.0433054230651602e-16,NA
leaf.voom5.module.signedhybrid_darkorange,plusMg_Niu_2016_shoot_FC_down,2.006080560489032e-12,1,41,1640,6.018241681467096e-11,NA
leaf.voom5.module.signedhybrid_darkorange,coldKilian_2013_shoot_FC_down,3.30093626487445e-8,0.9999999916663304,40,2179,6.6018725297489e-7,NA
leaf.voom5.module.signedhybrid_darkorange,heat_Kilian_2013_shoot_FC_down,8.502795909485155e-5,0.999964882334224,30,1900,0.0012754193864227732,NA
leaf.voom5.module.signedhybrid_darkorange,heat_Kilian_2013_root_FC_down,3.5067913605546085e-4,0.9998323794339264,35,2636,0.004208149632665531,NA
leaf.voom5.module.signedhybrid_darkorange2,coldKilian_2013_shoot_FC_down,6.344011079848122e-5,0.9999672376321335,53,2179,0.0038064066479088733,NA
leaf.voom5.module.signedhybrid_darkseagreen4,plusMg_Niu_2016_shoot_FC_up,7.228194033969578e-26,1,42,2479,4.3369164203817466e-24,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusPi_3d_Liu_2016_shoot_FC_up,4.242697048354847e-23,1,37,2071,1.2728091145064541e-21,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusPi_1d_Liu_2016_shoot_FC_up,2.156519892984104e-20,1,33,1811,4.313039785968208e-19,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusK_Nishida_2017_root_FC_up,2.991057466903928e-13,1,22,1291,4.486586200355892e-12,NA
leaf.voom5.module.signedhybrid_darkseagreen4,coldKilian_2013_root_FC_up,1.7746006858520235e-12,1,22,1434,2.129520823022428e-11,NA
leaf.voom5.module.signedhybrid_darkseagreen4,coldKilian_2013_shoot_FC_up,1.037755302616836e-11,1,25,2108,1.037755302616836e-10,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusMg_Niu_2016_shoot_FC_up,1.238803185096319e-11,1,37,4969,1.0618313015111306e-10,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusMg_Niu_2016_root_FC_up,0.0017269179689123918,0.9996616454988506,7,737,0.012951884766842938,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusPi_1d_Liu_2016_root_FC_up,0.0026259922614185645,0.9994456026452904,7,834,0.017506615076123763,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusN_Peng_2007_whole_FC_up,0.004637143920194475,0.9992298049370272,5,483,0.02782286352116685,NA
leaf.voom5.module.signedhybrid_darkseagreen4,plusAl_Ligaba-OSena_2017_shoot_FC_up,0.008263282217526919,0.9992032176110464,3,163,0.04507244845923773,NA
leaf.voom5.module.signedhybrid_grey,minusMg_Niu_2016_shoot_FC_up,2.549499595823935e-24,1,344,4969,1.529699757494361e-22,NA
leaf.voom5.module.signedhybrid_grey,plusMg_Niu_2016_shoot_FC_up,1.5442403346933094e-15,1,187,2479,4.632721004079928e-14,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_shoot_FC_down,6.074590917975091e-14,1,167,2179,1.2149181835950183e-12,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_root_FC_down,6.003791148858773e-13,1,189,2739,7.493108273417494e-12,NA
leaf.voom5.module.signedhybrid_grey,minusPi_1d_Liu_2016_shoot_FC_down,6.244256894514577e-13,1,72,701,7.493108273417494e-12,NA
leaf.voom5.module.signedhybrid_grey,minusMg_Niu_2016_shoot_FC_down,1.9506899517175267e-11,1,278,4416,1.9506899517175268e-10,NA
leaf.voom5.module.signedhybrid_grey,plusMg_Niu_2016_shoot_FC_down,1.240301017593627e-10,1,125,1640,1.0631151579373944e-9,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_shoot_FC_up,1.1986318039866604e-9,1,145,2108,8.989738529899953e-9,NA
leaf.voom5.module.signedhybrid_grey,minusFe_Kailasam2019_shoot_FC_up,3.7157993775615246e-9,1,73,850,2.4180188801428484e-8,NA
leaf.voom5.module.signedhybrid_grey,heat_Kilian_2013_shoot_FC_down,4.030031466904747e-9,1,137,1900,2.4180188801428484e-8,NA
leaf.voom5.module.signedhybrid_grey,minusN_Nishida_2017_root_FC_down,6.6855843915907216e-9,1,120,1753,3.646682395413121e-8,NA
leaf.voom5.module.signedhybrid_grey,minusPi_3d_Liu_2016_shoot_FC_up,1.51388052654549e-8,1,140,2071,7.56940263272745e-8,NA
leaf.voom5.module.signedhybrid_grey,minusPi_1d_Liu_2016_shoot_FC_up,5.418480479155116e-8,1,126,1811,2.500837144225438e-7,NA
leaf.voom5.module.signedhybrid_grey,minusFe_Kailasam2019_shoot_FC_down,8.392441676583856e-8,1,105,1543,3.596760718535938e-7,NA
leaf.voom5.module.signedhybrid_grey,heat_Kilian_2013_shoot_FC_up,2.2284175881557944e-7,1,65,837,8.913670352623178e-7,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_root_FC_up,4.4201023875240946e-6,0.9999976529463528,96,1434,1.6575383953215355e-5,NA
leaf.voom5.module.signedhybrid_grey,minusK_Nishida_2017_root_FC_up,1.6258221279393266e-5,0.9999907329569179,87,1291,5.738195745668211e-5,NA
leaf.voom5.module.signedhybrid_grey,minusPi_3d_Liu_2016_root_FC_up,3.230933020063878e-5,0.9999793831394312,118,2006,1.0769776733546261e-4,NA
leaf.voom5.module.signedhybrid_grey,heat_Kilian_2013_root_FC_up,6.807307433142666e-5,0.9999616421805174,67,1021,2.1496760315187365e-4,NA
leaf.voom5.module.signedhybrid_grey,minusP_Nishida_2017_root_FC_down,3.40421079706495e-4,0.9998561026260113,26,310,0.0010212632391194852,NA
leaf.voom5.module.signedhybrid_grey,minusCa_Nishida_2017_root_FC_up,4.876967750906732e-4,0.9998277787646553,18,176,0.0013934193574019235,NA
leaf.voom5.module.signedhybrid_grey,minusK_Nishida_2017_root_FC_down,5.885858377836304e-4,0.9996694920510157,49,755,0.0016052341030462648,NA
leaf.voom5.module.signedhybrid_grey,minusFe_Kailasam2019_root_FC_up,6.207835768665429e-4,0.99961675418047935,68,1093,0.0016194354179127207,NA
leaf.voom5.module.signedhybrid_grey,minusMg_Niu_2016_root_FC_down,8.752142168775297e-4,0.9995528754423735,35,489,0.002188035542193824,NA
leaf.voom5.module.signedhybrid_grey,minusPi_1d_Liu_2016_root_FC_up,0.003007232024526368,0.998157766040131,50,834,0.007217356858863282,NA
leaf.voom5.module.signedhybrid_grey,heat_Kilian_2013_root_FC_down,0.0033656215794491233,0.9974658394472119,142,2636,0.0077668190294979764,NA
leaf.voom5.module.signedhybrid_grey,minusPi_1d_Liu_2016_root_FC_down,0.007249739582553377,0.9963279156016637,23,308,0.01611053240567417,NA
leaf.voom5.module.signedhybrid_grey,minusN_Nishida_2017_root_FC_up,0.0075941277191806785,0.9942524138370503,122,2313,0.016273130826815738,NA
leaf.voom5.module.signedhybrid_grey,minusPi_3d_Liu_2016_root_FC_down,0.012433371963942237,0.992009396532913,44,721,0.025724217856432217,NA
leaf.voom5.module.signedhybrid_grey,minusS_Aarabi2016_root_FC_up,0.021398007238473554,0.9933784084500996,7,67,0.04279601447694711,NA
leaf.voom5.module.signedhybrid_honeydew1,minusMg_Niu_2016_shoot_FC_up,5.0703141261619244e-8,0.9999999826151794,45,4969,3.0421884756971548e-6,NA
leaf.voom5.module.signedhybrid_honeydew1,minusPi_3d_Liu_2016_shoot_FC_down,7.5672788283475065e-6,0.9999982713475832,16,1116,2.270183648504252e-4,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusMg_Niu_2016_shoot_FC_down,1.8608235963564225e-10,0.9999999999684428,31,4416,1.1164941578138535e-8,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusPi_3d_Liu_2016_shoot_FC_up,8.411122683963802e-10,0.9999999998729726,21,2071,2.5233368051891405e-8,NA
leaf.voom5.module.signedhybrid_lavenderblush3,heat_Kilian_2013_root_FC_up,4.5523395499801684e-8,0.9999999942448619,14,1021,9.104679099960336e-7,NA
leaf.voom5.module.signedhybrid_lavenderblush3,coldKilian_2013_shoot_FC_down,6.821109017827061e-6,0.9999984986051595,16,2179,1.0231663526740593e-4,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusPi_1d_Liu_2016_shoot_FC_up,1.1533825586659739e-5,0.9999976372294579,14,1811,1.1872853227474178e-4,NA
leaf.voom5.module.signedhybrid_lavenderblush3,plusMg_Niu_2016_shoot_FC_up,1.1872853227474178e-5,0.9999971291791404,17,2479,1.1872853227474178e-4,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusFe_Kailasam2019_shoot_FC_down,2.869900553281279e-5,0.9999940101553926,13,1543,2.4599147599553816e-4,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusN_Peng_2007_whole_FC_up,7.497680236309316e-4,0.9998943211179703,6,483,0.005623260177231987,NA
leaf.voom5.module.signedhybrid_lavenderblush3,coldKilian_2013_shoot_FC_up,0.0013934215112433963,0.9995848589707825,12,2108,0.009289476741622643,NA
leaf.voom5.module.signedhybrid_lavenderblush3,heat_Kilian_2013_shoot_FC_up,0.002322494002327746,0.9995199237578837,7,837,0.013934964013966477,NA
leaf.voom5.module.signedhybrid_lavenderblush3,coldKilian_2013_root_FC_up,0.0029523156215547374,0.999209967498239,9,1434,0.016103539753934932,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusFe_Nishida_2017_root_FC_up,0.0048933595891221685,0.9998418387005115,2,49,0.02446679794561084,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusMg_Niu_2016_shoot_FC_down,0,1,1361,4416,0,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusFe_Kailasam2019_shoot_FC_down,5.012987178922309e-261,1,579,1543,1.5038961536766928e-259,NA
